v_name,v_price,h_price,l_price,v_market,area,source,updateTime,insertTime,lWendu,hWendu,tianqi,fengli,fengxiang,aqi,aqiLevel,aqiInfo,cpi
山药,8.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-15,2018-04-24,20,26,阵雨,1-2级,东风,37,1,优,100.9
芋头,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-15,2018-04-24,20,26,阵雨,1-2级,东风,37,1,优,100.9
葱头,2.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-15,2018-04-24,20,26,阵雨,1-2级,东风,37,1,优,100.9
大葱,2.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-15,2018-04-24,20,26,阵雨,1-2级,东风,37,1,优,100.9
生姜,6.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-15,2018-04-24,20,26,阵雨,1-2级,东风,37,1,优,100.9
大蒜,11.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-15,2018-04-24,20,26,阵雨,1-2级,东风,37,1,优,100.9
芹菜,4.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-15,2018-04-24,20,26,阵雨,1-2级,东风,37,1,优,100.9
西洋芹,4.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-15,2018-04-24,20,26,阵雨,1-2级,东风,37,1,优,100.9
莴笋,3.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-15,2018-04-24,20,26,阵雨,1-2级,东风,37,1,优,100.9
莲藕,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-15,2018-04-24,20,26,阵雨,1-2级,东风,37,1,优,100.9
大白菜,1.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-16,2018-04-24,20,27,多云,1-2级,南风,29,1,优,100.9
洋白菜,0.70,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-16,2018-04-24,20,27,多云,1-2级,南风,29,1,优,100.9
小白菜,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-16,2018-04-24,20,27,多云,1-2级,南风,29,1,优,100.9
生菜,3.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-16,2018-04-24,20,27,多云,1-2级,南风,29,1,优,100.9
香菜,7.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-16,2018-04-24,20,27,多云,1-2级,南风,29,1,优,100.9
油麦菜,3.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-16,2018-04-24,20,27,多云,1-2级,南风,29,1,优,100.9
空心菜,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-16,2018-04-24,20,27,多云,1-2级,南风,29,1,优,100.9
韭菜,3.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-16,2018-04-24,20,27,多云,1-2级,南风,29,1,优,100.9
小葱,4.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-16,2018-04-24,20,27,多云,1-2级,南风,29,1,优,100.9
蒜苗,5.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-16,2018-04-24,20,27,多云,1-2级,南风,29,1,优,100.9
红萝卜,2.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-16,2018-04-24,20,27,多云,1-2级,南风,29,1,优,100.9
白萝卜,0.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-16,2018-04-24,20,27,多云,1-2级,南风,29,1,优,100.9
胡萝卜,2.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-16,2018-04-24,20,27,多云,1-2级,南风,29,1,优,100.9
土豆,2.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-16,2018-04-24,20,27,多云,1-2级,南风,29,1,优,100.9
山药,8.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-16,2018-04-24,20,27,多云,1-2级,南风,29,1,优,100.9
芋头,6.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-16,2018-04-24,20,27,多云,1-2级,南风,29,1,优,100.9
葱头,1.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-16,2018-04-24,20,27,多云,1-2级,南风,29,1,优,100.9
大葱,2.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-16,2018-04-24,20,27,多云,1-2级,南风,29,1,优,100.9
生姜,7.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-16,2018-04-24,20,27,多云,1-2级,南风,29,1,优,100.9
大蒜,10.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-16,2018-04-24,20,27,多云,1-2级,南风,29,1,优,100.9
大白菜,1.70,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-18,2018-04-24,20,28,多云,1-2级,南风,25,1,优,100.9
洋白菜,1.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-18,2018-04-24,20,28,多云,1-2级,南风,25,1,优,100.9
小白菜,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-18,2018-04-24,20,28,多云,1-2级,南风,25,1,优,100.9
生菜,2.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-18,2018-04-24,20,28,多云,1-2级,南风,25,1,优,100.9
菠菜,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-18,2018-04-24,20,28,多云,1-2级,南风,25,1,优,100.9
木耳菜,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-18,2018-04-24,20,28,多云,1-2级,南风,25,1,优,100.9
香菜,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-18,2018-04-24,20,28,多云,1-2级,南风,25,1,优,100.9
油麦菜,3.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-18,2018-04-24,20,28,多云,1-2级,南风,25,1,优,100.9
空心菜,4.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-18,2018-04-24,20,28,多云,1-2级,南风,25,1,优,100.9
韭菜,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-18,2018-04-24,20,28,多云,1-2级,南风,25,1,优,100.9
小葱,4.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-18,2018-04-24,20,28,多云,1-2级,南风,25,1,优,100.9
葱头,2.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-19,2018-04-24,21,28,多云,4-5级,南风,29,1,优,100.9
大葱,2.50,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-19,2018-04-24,21,28,多云,4-5级,南风,29,1,优,100.9
生姜,6.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-19,2018-04-24,21,28,多云,4-5级,南风,29,1,优,100.9
大蒜,13.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-19,2018-04-24,21,28,多云,4-5级,南风,29,1,优,100.9
芹菜,3.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-19,2018-04-24,21,28,多云,4-5级,南风,29,1,优,100.9
西洋芹,4.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-19,2018-04-24,21,28,多云,4-5级,南风,29,1,优,100.9
莴笋,4.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-19,2018-04-24,21,28,多云,4-5级,南风,29,1,优,100.9
莲藕,6.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-19,2018-04-24,21,28,多云,4-5级,南风,29,1,优,100.9
茭白,4.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-19,2018-04-24,21,28,多云,4-5级,南风,29,1,优,100.9
蒜薹,4.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-19,2018-04-24,21,28,多云,4-5级,南风,29,1,优,100.9
菜花,3.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-19,2018-04-24,21,28,多云,4-5级,南风,29,1,优,100.9
西兰花,4.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-19,2018-04-24,21,28,多云,4-5级,南风,29,1,优,100.9
西红柿,4.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-19,2018-04-24,21,28,多云,4-5级,南风,29,1,优,100.9
尖椒,3.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-19,2018-04-24,21,28,多云,4-5级,南风,29,1,优,100.9
青椒,6.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-19,2018-04-24,21,28,多云,4-5级,南风,29,1,优,100.9
红椒,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-19,2018-04-24,21,28,多云,4-5级,南风,29,1,优,100.9
长茄子,4.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-19,2018-04-24,21,28,多云,4-5级,南风,29,1,优,100.9
黄瓜,4.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-19,2018-04-24,21,28,多云,4-5级,南风,29,1,优,100.9
西葫芦,3.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-19,2018-04-24,21,28,多云,4-5级,南风,29,1,优,100.9
苦瓜,4.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-19,2018-04-24,21,28,多云,4-5级,南风,29,1,优,100.9
南瓜,2.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-19,2018-04-24,21,28,多云,4-5级,南风,29,1,优,100.9
冬瓜,2.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-19,2018-04-24,21,28,多云,4-5级,南风,29,1,优,100.9
佛手瓜,2.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-19,2018-04-24,21,28,多云,4-5级,南风,29,1,优,100.9
丝瓜,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-19,2018-04-24,21,28,多云,4-5级,南风,29,1,优,100.9
豆角,5.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-19,2018-04-24,21,28,多云,4-5级,南风,29,1,优,100.9
大白菜,1.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-20,2018-04-24,21,30,多云,4-5级,南风,33,1,优,100.9
洋白菜,1.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-20,2018-04-24,21,30,多云,4-5级,南风,33,1,优,100.9
小白菜,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-20,2018-04-24,21,30,多云,4-5级,南风,33,1,优,100.9
生菜,3.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-20,2018-04-24,21,30,多云,4-5级,南风,33,1,优,100.9
菠菜,4.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-20,2018-04-24,21,30,多云,4-5级,南风,33,1,优,100.9
木耳菜,5.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-20,2018-04-24,21,30,多云,4-5级,南风,33,1,优,100.9
香菜,5.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-20,2018-04-24,21,30,多云,4-5级,南风,33,1,优,100.9
油麦菜,3.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-20,2018-04-24,21,30,多云,4-5级,南风,33,1,优,100.9
空心菜,4.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-20,2018-04-24,21,30,多云,4-5级,南风,33,1,优,100.9
韭菜,4.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-20,2018-04-24,21,30,多云,4-5级,南风,33,1,优,100.9
小葱,3.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-20,2018-04-24,21,30,多云,4-5级,南风,33,1,优,100.9
蒜苗,3.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-20,2018-04-24,21,30,多云,4-5级,南风,33,1,优,100.9
红萝卜,3.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-20,2018-04-24,21,30,多云,4-5级,南风,33,1,优,100.9
白萝卜,1.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-20,2018-04-24,21,30,多云,4-5级,南风,33,1,优,100.9
胡萝卜,3.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-20,2018-04-24,21,30,多云,4-5级,南风,33,1,优,100.9
土豆,2.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-20,2018-04-24,21,30,多云,4-5级,南风,33,1,优,100.9
山药,7.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-20,2018-04-24,21,30,多云,4-5级,南风,33,1,优,100.9
芋头,4.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-20,2018-04-24,21,30,多云,4-5级,南风,33,1,优,100.9
葱头,1.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-20,2018-04-24,21,30,多云,4-5级,南风,33,1,优,100.9
大葱,2.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-20,2018-04-24,21,30,多云,4-5级,南风,33,1,优,100.9
生姜,6.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-20,2018-04-24,21,30,多云,4-5级,南风,33,1,优,100.9
大蒜,14.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-20,2018-04-24,21,30,多云,4-5级,南风,33,1,优,100.9
芹菜,4.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-20,2018-04-24,21,30,多云,4-5级,南风,33,1,优,100.9
西洋芹,4.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-20,2018-04-24,21,30,多云,4-5级,南风,33,1,优,100.9
莴笋,2.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-20,2018-04-24,21,30,多云,4-5级,南风,33,1,优,100.9
大白菜,1.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-21,2018-04-24,21,30,多云,1-2级,南风,38,1,优,100.9
洋白菜,1.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-21,2018-04-24,21,30,多云,1-2级,南风,38,1,优,100.9
小白菜,4.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-21,2018-04-24,21,30,多云,1-2级,南风,38,1,优,100.9
生菜,2.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-21,2018-04-24,21,30,多云,1-2级,南风,38,1,优,100.9
菠菜,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-21,2018-04-24,21,30,多云,1-2级,南风,38,1,优,100.9
木耳菜,5.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-21,2018-04-24,21,30,多云,1-2级,南风,38,1,优,100.9
香菜,5.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-21,2018-04-24,21,30,多云,1-2级,南风,38,1,优,100.9
油麦菜,2.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-21,2018-04-24,21,30,多云,1-2级,南风,38,1,优,100.9
空心菜,4.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-21,2018-04-24,21,30,多云,1-2级,南风,38,1,优,100.9
韭菜,3.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-21,2018-04-24,21,30,多云,1-2级,南风,38,1,优,100.9
小葱,4.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-21,2018-04-24,21,30,多云,1-2级,南风,38,1,优,100.9
蒜苗,7.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-21,2018-04-24,21,30,多云,1-2级,南风,38,1,优,100.9
红萝卜,3.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-21,2018-04-24,21,30,多云,1-2级,南风,38,1,优,100.9
白萝卜,0.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-21,2018-04-24,21,30,多云,1-2级,南风,38,1,优,100.9
胡萝卜,3.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-21,2018-04-24,21,30,多云,1-2级,南风,38,1,优,100.9
土豆,2.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-21,2018-04-24,21,30,多云,1-2级,南风,38,1,优,100.9
山药,9.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-21,2018-04-24,21,30,多云,1-2级,南风,38,1,优,100.9
芋头,4.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-21,2018-04-24,21,30,多云,1-2级,南风,38,1,优,100.9
葱头,1.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-21,2018-04-24,21,30,多云,1-2级,南风,38,1,优,100.9
大葱,3.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-21,2018-04-24,21,30,多云,1-2级,南风,38,1,优,100.9
生姜,6.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-21,2018-04-24,21,30,多云,1-2级,南风,38,1,优,100.9
大蒜,15.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-21,2018-04-24,21,30,多云,1-2级,南风,38,1,优,100.9
芹菜,3.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-21,2018-04-24,21,30,多云,1-2级,南风,38,1,优,100.9
西洋芹,4.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-21,2018-04-24,21,30,多云,1-2级,南风,38,1,优,100.9
莴笋,4.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-21,2018-04-24,21,30,多云,1-2级,南风,38,1,优,100.9
大白菜,1.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-22,2018-04-24,21,31,多云,1-2级,南风,42,1,优,100.9
洋白菜,1.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-22,2018-04-24,21,31,多云,1-2级,南风,42,1,优,100.9
小白菜,4.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-22,2018-04-24,21,31,多云,1-2级,南风,42,1,优,100.9
生菜,2.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-22,2018-04-24,21,31,多云,1-2级,南风,42,1,优,100.9
菠菜,5.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-22,2018-04-24,21,31,多云,1-2级,南风,42,1,优,100.9
木耳菜,4.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-22,2018-04-24,21,31,多云,1-2级,南风,42,1,优,100.9
香菜,7.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-22,2018-04-24,21,31,多云,1-2级,南风,42,1,优,100.9
油麦菜,2.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-22,2018-04-24,21,31,多云,1-2级,南风,42,1,优,100.9
空心菜,5.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-22,2018-04-24,21,31,多云,1-2级,南风,42,1,优,100.9
韭菜,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-22,2018-04-24,21,31,多云,1-2级,南风,42,1,优,100.9
小葱,3.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-22,2018-04-24,21,31,多云,1-2级,南风,42,1,优,100.9
蒜苗,7.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-22,2018-04-24,21,31,多云,1-2级,南风,42,1,优,100.9
红萝卜,3.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-22,2018-04-24,21,31,多云,1-2级,南风,42,1,优,100.9
白萝卜,1.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-22,2018-04-24,21,31,多云,1-2级,南风,42,1,优,100.9
大白菜,1.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-23,2018-04-24,21,29,阵雨,1-2级,北风,50,1,优,100.9
洋白菜,1.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-23,2018-04-24,21,29,阵雨,1-2级,北风,50,1,优,100.9
小白菜,4.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-23,2018-04-24,21,29,阵雨,1-2级,北风,50,1,优,100.9
生菜,2.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-23,2018-04-24,21,29,阵雨,1-2级,北风,50,1,优,100.9
菠菜,5.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-23,2018-04-24,21,29,阵雨,1-2级,北风,50,1,优,100.9
木耳菜,4.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-23,2018-04-24,21,29,阵雨,1-2级,北风,50,1,优,100.9
大白菜,1.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-24,2018-04-24,21,25,阵雨,1-2级,东北风,33,1,优,100.9
洋白菜,1.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-24,2018-04-24,21,25,阵雨,1-2级,东北风,33,1,优,100.9
小白菜,4.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-24,2018-04-24,21,25,阵雨,1-2级,东北风,33,1,优,100.9
生菜,2.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-24,2018-04-24,21,25,阵雨,1-2级,东北风,33,1,优,100.9
菠菜,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-24,2018-04-24,21,25,阵雨,1-2级,东北风,33,1,优,100.9
木耳菜,4.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-24,2018-04-24,21,25,阵雨,1-2级,东北风,33,1,优,100.9
香菜,6.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-24,2018-04-24,21,25,阵雨,1-2级,东北风,33,1,优,100.9
油麦菜,2.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-24,2018-04-24,21,25,阵雨,1-2级,东北风,33,1,优,100.9
空心菜,5.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-24,2018-04-24,21,25,阵雨,1-2级,东北风,33,1,优,100.9
韭菜,3.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-24,2018-04-24,21,25,阵雨,1-2级,东北风,33,1,优,100.9
小葱,3.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-24,2018-04-24,21,25,阵雨,1-2级,东北风,33,1,优,100.9
蒜苗,6.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-24,2018-04-24,21,25,阵雨,1-2级,东北风,33,1,优,100.9
红萝卜,2.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-24,2018-04-24,21,25,阵雨,1-2级,东北风,33,1,优,100.9
大白菜,2.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-26,2018-04-24,20,28,多云,1-2级,南风,38,1,优,100.9
洋白菜,1.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-26,2018-04-24,20,28,多云,1-2级,南风,38,1,优,100.9
小白菜,4.20,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-26,2018-04-24,20,28,多云,1-2级,南风,38,1,优,100.9
生菜,3.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-26,2018-04-24,20,28,多云,1-2级,南风,38,1,优,100.9
菠菜,3.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-26,2018-04-24,20,28,多云,1-2级,南风,38,1,优,100.9
木耳菜,5.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-26,2018-04-24,20,28,多云,1-2级,南风,38,1,优,100.9
香菜,6.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-26,2018-04-24,20,28,多云,1-2级,南风,38,1,优,100.9
油麦菜,3.80,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-26,2018-04-24,20,28,多云,1-2级,南风,38,1,优,100.9
空心菜,6.00,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-26,2018-04-24,20,28,多云,1-2级,南风,38,1,优,100.9
韭菜,3.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-26,2018-04-24,20,28,多云,1-2级,南风,38,1,优,100.9
小葱,4.40,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-26,2018-04-24,20,28,多云,1-2级,南风,38,1,优,100.9
蒜苗,7.60,0.00,0.00,贵阳地利农产品物流园有限公司,gy,vegnet.com.cn,2017-08-26,2018-04-24,20,28,多云,1-2级,南风,38,1,优,100.9
