v_name,v_price,h_price,l_price,v_market,area,source,updateTime,insertTime,lWendu,hWendu,tianqi,fengli,fengxiang,aqi,aqiLevel,aqiInfo,cpi
土豆,1.60,2.00,1.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-27,2018-04-24,21,26,小雨,微风,无持续风向,37,1,优,101.7
山药,8.20,11.00,5.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-27,2018-04-24,21,26,小雨,微风,无持续风向,37,1,优,101.7
芋头,3.50,4.00,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-27,2018-04-24,21,26,小雨,微风,无持续风向,37,1,优,101.7
大葱,2.70,3.40,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-27,2018-04-24,21,26,小雨,微风,无持续风向,37,1,优,101.7
生姜,8.20,8.40,8.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-27,2018-04-24,21,26,小雨,微风,无持续风向,37,1,优,101.7
大蒜,12.80,20.00,5.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-27,2018-04-24,21,26,小雨,微风,无持续风向,37,1,优,101.7
芹菜,2.50,3.00,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-27,2018-04-24,21,26,小雨,微风,无持续风向,37,1,优,101.7
莴笋,3.20,3.80,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-27,2018-04-24,21,26,小雨,微风,无持续风向,37,1,优,101.7
莲藕,4.00,5.60,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-27,2018-04-24,21,26,小雨,微风,无持续风向,37,1,优,101.7
茭白,2.20,2.40,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-27,2018-04-24,21,26,小雨,微风,无持续风向,37,1,优,101.7
西兰花,4.10,4.20,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-27,2018-04-24,21,26,小雨,微风,无持续风向,37,1,优,101.7
西红柿,2.60,3.20,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-27,2018-04-24,21,26,小雨,微风,无持续风向,37,1,优,101.7
条形辣椒干（小米椒）,5.50,6.20,4.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-27,2018-04-24,21,26,小雨,微风,无持续风向,37,1,优,101.7
青椒,3.10,3.60,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-27,2018-04-24,21,26,小雨,微风,无持续风向,37,1,优,101.7
茄子,3.10,4.20,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-27,2018-04-24,21,26,小雨,微风,无持续风向,37,1,优,101.7
黄瓜,2.10,2.20,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-27,2018-04-24,21,26,小雨,微风,无持续风向,37,1,优,101.7
苦瓜,4.20,4.40,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-27,2018-04-24,21,26,小雨,微风,无持续风向,37,1,优,101.7
南瓜,1.40,1.60,1.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-27,2018-04-24,21,26,小雨,微风,无持续风向,37,1,优,101.7
冬瓜,1.20,1.80,0.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-27,2018-04-24,21,26,小雨,微风,无持续风向,37,1,优,101.7
丝瓜,4.70,6.40,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-27,2018-04-24,21,26,小雨,微风,无持续风向,37,1,优,101.7
豇豆,4.20,4.40,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-27,2018-04-24,21,26,小雨,微风,无持续风向,37,1,优,101.7
小白菜,2.70,3.00,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-28,2018-04-24,19,22,阵雨~阴,微风,无持续风向,30,1,优,101.7
韭菜,4.50,5.00,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-28,2018-04-24,19,22,阵雨~阴,微风,无持续风向,30,1,优,101.7
红萝卜,3.30,4.20,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-28,2018-04-24,19,22,阵雨~阴,微风,无持续风向,30,1,优,101.7
白萝卜,1.40,1.60,1.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-28,2018-04-24,19,22,阵雨~阴,微风,无持续风向,30,1,优,101.7
土豆,1.60,2.00,1.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-28,2018-04-24,19,22,阵雨~阴,微风,无持续风向,30,1,优,101.7
山药,8.20,11.00,5.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-28,2018-04-24,19,22,阵雨~阴,微风,无持续风向,30,1,优,101.7
芋头,3.00,3.20,2.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-28,2018-04-24,19,22,阵雨~阴,微风,无持续风向,30,1,优,101.7
大葱,2.70,3.40,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-28,2018-04-24,19,22,阵雨~阴,微风,无持续风向,30,1,优,101.7
生姜,8.20,8.40,8.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-28,2018-04-24,19,22,阵雨~阴,微风,无持续风向,30,1,优,101.7
大蒜,13.30,21.00,5.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-28,2018-04-24,19,22,阵雨~阴,微风,无持续风向,30,1,优,101.7
芹菜,3.00,4.00,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-28,2018-04-24,19,22,阵雨~阴,微风,无持续风向,30,1,优,101.7
莴笋,3.30,4.00,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-28,2018-04-24,19,22,阵雨~阴,微风,无持续风向,30,1,优,101.7
莲藕,4.10,5.60,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-28,2018-04-24,19,22,阵雨~阴,微风,无持续风向,30,1,优,101.7
茭白,2.20,2.40,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-28,2018-04-24,19,22,阵雨~阴,微风,无持续风向,30,1,优,101.7
西兰花,4.10,4.20,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-28,2018-04-24,19,22,阵雨~阴,微风,无持续风向,30,1,优,101.7
西红柿,2.40,3.20,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-28,2018-04-24,19,22,阵雨~阴,微风,无持续风向,30,1,优,101.7
条形辣椒干（小米椒）,5.50,6.00,5.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-28,2018-04-24,19,22,阵雨~阴,微风,无持续风向,30,1,优,101.7
小白菜,2.70,3.00,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-29,2018-04-24,21,24,阴~阵雨,微风,无持续风向,29,1,优,101.7
韭菜,3.50,4.00,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-29,2018-04-24,21,24,阴~阵雨,微风,无持续风向,29,1,优,101.7
红萝卜,2.20,2.40,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-29,2018-04-24,21,24,阴~阵雨,微风,无持续风向,29,1,优,101.7
白萝卜,1.30,1.60,1.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-29,2018-04-24,21,24,阴~阵雨,微风,无持续风向,29,1,优,101.7
土豆,1.55,1.70,1.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-29,2018-04-24,21,24,阴~阵雨,微风,无持续风向,29,1,优,101.7
山药,8.20,11.00,5.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-29,2018-04-24,21,24,阴~阵雨,微风,无持续风向,29,1,优,101.7
芋头,2.20,3.00,1.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-29,2018-04-24,21,24,阴~阵雨,微风,无持续风向,29,1,优,101.7
大葱,3.40,3.60,3.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-29,2018-04-24,21,24,阴~阵雨,微风,无持续风向,29,1,优,101.7
生姜,7.50,9.00,6.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-29,2018-04-24,21,24,阴~阵雨,微风,无持续风向,29,1,优,101.7
大蒜,12.50,20.00,5.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-29,2018-04-24,21,24,阴~阵雨,微风,无持续风向,29,1,优,101.7
芹菜,2.70,3.00,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-29,2018-04-24,21,24,阴~阵雨,微风,无持续风向,29,1,优,101.7
莴笋,3.50,4.00,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-29,2018-04-24,21,24,阴~阵雨,微风,无持续风向,29,1,优,101.7
莲藕,3.70,5.00,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-29,2018-04-24,21,24,阴~阵雨,微风,无持续风向,29,1,优,101.7
茭白,2.20,2.40,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-29,2018-04-24,21,24,阴~阵雨,微风,无持续风向,29,1,优,101.7
西兰花,4.50,5.00,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-29,2018-04-24,21,24,阴~阵雨,微风,无持续风向,29,1,优,101.7
西红柿,2.50,3.40,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-29,2018-04-24,21,24,阴~阵雨,微风,无持续风向,29,1,优,101.7
条形辣椒干（小米椒）,5.50,6.00,5.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-29,2018-04-24,21,24,阴~阵雨,微风,无持续风向,29,1,优,101.7
青椒,3.50,5.00,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-29,2018-04-24,21,24,阴~阵雨,微风,无持续风向,29,1,优,101.7
茄子,2.80,3.60,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-29,2018-04-24,21,24,阴~阵雨,微风,无持续风向,29,1,优,101.7
黄瓜,2.30,2.60,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-29,2018-04-24,21,24,阴~阵雨,微风,无持续风向,29,1,优,101.7
苦瓜,3.20,4.40,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-29,2018-04-24,21,24,阴~阵雨,微风,无持续风向,29,1,优,101.7
南瓜,1.25,1.50,1.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-29,2018-04-24,21,24,阴~阵雨,微风,无持续风向,29,1,优,101.7
冬瓜,1.10,1.60,0.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-29,2018-04-24,21,24,阴~阵雨,微风,无持续风向,29,1,优,101.7
丝瓜,4.00,5.40,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-29,2018-04-24,21,24,阴~阵雨,微风,无持续风向,29,1,优,101.7
小白菜,2.70,3.00,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-30,2018-04-24,20,24,阴~小雨,微风,无持续风向,21,1,优,101.7
韭菜,3.50,4.00,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-30,2018-04-24,20,24,阴~小雨,微风,无持续风向,21,1,优,101.7
红萝卜,2.20,2.40,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-30,2018-04-24,20,24,阴~小雨,微风,无持续风向,21,1,优,101.7
白萝卜,1.20,1.60,0.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-30,2018-04-24,20,24,阴~小雨,微风,无持续风向,21,1,优,101.7
土豆,1.55,1.70,1.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-30,2018-04-24,20,24,阴~小雨,微风,无持续风向,21,1,优,101.7
山药,8.20,11.00,5.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-30,2018-04-24,20,24,阴~小雨,微风,无持续风向,21,1,优,101.7
芋头,2.20,2.80,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-30,2018-04-24,20,24,阴~小雨,微风,无持续风向,21,1,优,101.7
大葱,3.30,3.40,3.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-30,2018-04-24,20,24,阴~小雨,微风,无持续风向,21,1,优,101.7
生姜,7.00,8.00,6.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-30,2018-04-24,20,24,阴~小雨,微风,无持续风向,21,1,优,101.7
大蒜,12.50,20.00,5.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-30,2018-04-24,20,24,阴~小雨,微风,无持续风向,21,1,优,101.7
芹菜,2.70,3.00,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-30,2018-04-24,20,24,阴~小雨,微风,无持续风向,21,1,优,101.7
莴笋,3.50,4.00,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-30,2018-04-24,20,24,阴~小雨,微风,无持续风向,21,1,优,101.7
莲藕,3.80,5.00,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-30,2018-04-24,20,24,阴~小雨,微风,无持续风向,21,1,优,101.7
茭白,2.10,2.20,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-30,2018-04-24,20,24,阴~小雨,微风,无持续风向,21,1,优,101.7
西兰花,4.50,5.00,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-30,2018-04-24,20,24,阴~小雨,微风,无持续风向,21,1,优,101.7
西红柿,2.40,3.20,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-30,2018-04-24,20,24,阴~小雨,微风,无持续风向,21,1,优,101.7
条形辣椒干（小米椒）,5.50,6.00,5.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-30,2018-04-24,20,24,阴~小雨,微风,无持续风向,21,1,优,101.7
青椒,3.70,5.00,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-30,2018-04-24,20,24,阴~小雨,微风,无持续风向,21,1,优,101.7
茄子,2.80,3.60,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-30,2018-04-24,20,24,阴~小雨,微风,无持续风向,21,1,优,101.7
黄瓜,2.20,2.40,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-30,2018-04-24,20,24,阴~小雨,微风,无持续风向,21,1,优,101.7
苦瓜,3.20,4.40,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-30,2018-04-24,20,24,阴~小雨,微风,无持续风向,21,1,优,101.7
南瓜,1.25,1.50,1.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-30,2018-04-24,20,24,阴~小雨,微风,无持续风向,21,1,优,101.7
冬瓜,1.10,1.60,0.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-30,2018-04-24,20,24,阴~小雨,微风,无持续风向,21,1,优,101.7
丝瓜,3.90,5.40,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-30,2018-04-24,20,24,阴~小雨,微风,无持续风向,21,1,优,101.7
豇豆,3.60,4.00,3.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-09-30,2018-04-24,20,24,阴~小雨,微风,无持续风向,21,1,优,101.7
小白菜,2.90,3.00,2.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-09,2018-04-24,21,30,多云~阴,微风,无持续风向,66,2,良,101.5
韭菜,3.50,4.00,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-09,2018-04-24,21,30,多云~阴,微风,无持续风向,66,2,良,101.5
红萝卜,1.60,1.80,1.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-09,2018-04-24,21,30,多云~阴,微风,无持续风向,66,2,良,101.5
白萝卜,1.30,1.40,1.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-09,2018-04-24,21,30,多云~阴,微风,无持续风向,66,2,良,101.5
土豆,1.50,1.80,1.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-09,2018-04-24,21,30,多云~阴,微风,无持续风向,66,2,良,101.5
山药,5.00,5.40,4.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-09,2018-04-24,21,30,多云~阴,微风,无持续风向,66,2,良,101.5
芋头,2.20,2.80,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-09,2018-04-24,21,30,多云~阴,微风,无持续风向,66,2,良,101.5
大葱,3.30,3.60,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-09,2018-04-24,21,30,多云~阴,微风,无持续风向,66,2,良,101.5
生姜,9.20,10.00,8.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-09,2018-04-24,21,30,多云~阴,微风,无持续风向,66,2,良,101.5
大蒜,4.90,5.40,4.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-09,2018-04-24,21,30,多云~阴,微风,无持续风向,66,2,良,101.5
莴笋,2.90,3.00,2.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-09,2018-04-24,21,30,多云~阴,微风,无持续风向,66,2,良,101.5
莲藕,4.00,5.00,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-09,2018-04-24,21,30,多云~阴,微风,无持续风向,66,2,良,101.5
茭白,2.80,3.60,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-09,2018-04-24,21,30,多云~阴,微风,无持续风向,66,2,良,101.5
西兰花,4.50,5.00,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-09,2018-04-24,21,30,多云~阴,微风,无持续风向,66,2,良,101.5
西红柿,2.10,2.20,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-09,2018-04-24,21,30,多云~阴,微风,无持续风向,66,2,良,101.5
条形辣椒干（小米椒）,7.50,8.00,7.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-09,2018-04-24,21,30,多云~阴,微风,无持续风向,66,2,良,101.5
青椒,3.30,3.60,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-09,2018-04-24,21,30,多云~阴,微风,无持续风向,66,2,良,101.5
茄子,3.60,4.00,3.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-09,2018-04-24,21,30,多云~阴,微风,无持续风向,66,2,良,101.5
黄瓜,4.80,5.20,4.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-09,2018-04-24,21,30,多云~阴,微风,无持续风向,66,2,良,101.5
苦瓜,3.00,3.20,2.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-09,2018-04-24,21,30,多云~阴,微风,无持续风向,66,2,良,101.5
南瓜,1.90,2.20,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-09,2018-04-24,21,30,多云~阴,微风,无持续风向,66,2,良,101.5
冬瓜,1.15,1.80,0.50,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-09,2018-04-24,21,30,多云~阴,微风,无持续风向,66,2,良,101.5
丝瓜,4.60,4.80,4.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-09,2018-04-24,21,30,多云~阴,微风,无持续风向,66,2,良,101.5
豇豆,4.00,4.00,0.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-09,2018-04-24,21,30,多云~阴,微风,无持续风向,66,2,良,101.5
平菇,5.00,6.00,4.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-09,2018-04-24,21,30,多云~阴,微风,无持续风向,66,2,良,101.5
小白菜,2.80,3.00,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-11,2018-04-24,15,17,中雨,微风,无持续风向,21,1,优,101.5
韭菜,3.50,4.00,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-11,2018-04-24,15,17,中雨,微风,无持续风向,21,1,优,101.5
红萝卜,1.80,2.00,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-11,2018-04-24,15,17,中雨,微风,无持续风向,21,1,优,101.5
白萝卜,0.80,1.00,0.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-11,2018-04-24,15,17,中雨,微风,无持续风向,21,1,优,101.5
土豆,1.70,1.80,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-11,2018-04-24,15,17,中雨,微风,无持续风向,21,1,优,101.5
山药,3.40,3.60,3.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-11,2018-04-24,15,17,中雨,微风,无持续风向,21,1,优,101.5
芋头,3.00,3.20,2.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-11,2018-04-24,15,17,中雨,微风,无持续风向,21,1,优,101.5
大葱,2.30,3.00,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-11,2018-04-24,15,17,中雨,微风,无持续风向,21,1,优,101.5
生姜,9.00,10.00,8.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-11,2018-04-24,15,17,中雨,微风,无持续风向,21,1,优,101.5
大蒜,5.00,5.20,4.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-11,2018-04-24,15,17,中雨,微风,无持续风向,21,1,优,101.5
芹菜,2.50,2.60,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-11,2018-04-24,15,17,中雨,微风,无持续风向,21,1,优,101.5
莴笋,2.70,3.00,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-11,2018-04-24,15,17,中雨,微风,无持续风向,21,1,优,101.5
莲藕,3.70,4.80,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-11,2018-04-24,15,17,中雨,微风,无持续风向,21,1,优,101.5
西兰花,5.90,7.00,4.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-11,2018-04-24,15,17,中雨,微风,无持续风向,21,1,优,101.5
西红柿,3.80,4.00,3.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-11,2018-04-24,15,17,中雨,微风,无持续风向,21,1,优,101.5
条形辣椒干（小米椒）,5.50,6.00,5.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-11,2018-04-24,15,17,中雨,微风,无持续风向,21,1,优,101.5
青椒,3.00,3.60,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-11,2018-04-24,15,17,中雨,微风,无持续风向,21,1,优,101.5
茄子,3.90,4.80,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-11,2018-04-24,15,17,中雨,微风,无持续风向,21,1,优,101.5
黄瓜,3.30,4.60,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-11,2018-04-24,15,17,中雨,微风,无持续风向,21,1,优,101.5
苦瓜,3.20,3.40,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-11,2018-04-24,15,17,中雨,微风,无持续风向,21,1,优,101.5
南瓜,1.90,2.20,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-11,2018-04-24,15,17,中雨,微风,无持续风向,21,1,优,101.5
冬瓜,1.20,1.80,0.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-11,2018-04-24,15,17,中雨,微风,无持续风向,21,1,优,101.5
小白菜,2.80,3.00,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-12,2018-04-24,14,17,小雨,微风,无持续风向,18,1,优,101.5
韭菜,3.40,4.00,2.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-12,2018-04-24,14,17,小雨,微风,无持续风向,18,1,优,101.5
红萝卜,1.60,1.80,1.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-12,2018-04-24,14,17,小雨,微风,无持续风向,18,1,优,101.5
白萝卜,0.80,1.00,0.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-12,2018-04-24,14,17,小雨,微风,无持续风向,18,1,优,101.5
土豆,1.70,1.80,1.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-12,2018-04-24,14,17,小雨,微风,无持续风向,18,1,优,101.5
山药,3.40,3.60,3.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-12,2018-04-24,14,17,小雨,微风,无持续风向,18,1,优,101.5
芋头,3.00,3.20,2.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-12,2018-04-24,14,17,小雨,微风,无持续风向,18,1,优,101.5
大葱,2.50,3.00,2.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-12,2018-04-24,14,17,小雨,微风,无持续风向,18,1,优,101.5
生姜,9.00,10.00,8.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-12,2018-04-24,14,17,小雨,微风,无持续风向,18,1,优,101.5
大蒜,5.00,5.20,4.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-12,2018-04-24,14,17,小雨,微风,无持续风向,18,1,优,101.5
芹菜,2.50,2.60,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-12,2018-04-24,14,17,小雨,微风,无持续风向,18,1,优,101.5
莲藕,3.70,4.80,2.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-12,2018-04-24,14,17,小雨,微风,无持续风向,18,1,优,101.5
西兰花,5.80,7.00,4.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-12,2018-04-24,14,17,小雨,微风,无持续风向,18,1,优,101.5
西红柿,3.80,4.00,3.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-12,2018-04-24,14,17,小雨,微风,无持续风向,18,1,优,101.5
条形辣椒干（小米椒）,5.50,6.00,5.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-12,2018-04-24,14,17,小雨,微风,无持续风向,18,1,优,101.5
青椒,3.00,3.60,2.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-12,2018-04-24,14,17,小雨,微风,无持续风向,18,1,优,101.5
茄子,3.70,4.40,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-12,2018-04-24,14,17,小雨,微风,无持续风向,18,1,优,101.5
黄瓜,3.50,4.00,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-12,2018-04-24,14,17,小雨,微风,无持续风向,18,1,优,101.5
苦瓜,2.80,3.40,2.20,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-12,2018-04-24,14,17,小雨,微风,无持续风向,18,1,优,101.5
南瓜,0.80,1.00,0.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-12,2018-04-24,14,17,小雨,微风,无持续风向,18,1,优,101.5
冬瓜,1.20,1.80,0.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-12,2018-04-24,14,17,小雨,微风,无持续风向,18,1,优,101.5
丝瓜,4.80,5.00,4.60,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-12,2018-04-24,14,17,小雨,微风,无持续风向,18,1,优,101.5
豇豆,5.80,6.20,5.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-12,2018-04-24,14,17,小雨,微风,无持续风向,18,1,优,101.5
平菇,5.50,6.00,5.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-12,2018-04-24,14,17,小雨,微风,无持续风向,18,1,优,101.5
木耳,5.50,6.00,5.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-12,2018-04-24,14,17,小雨,微风,无持续风向,18,1,优,101.5
韭菜,3.50,4.00,3.00,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-13,2018-04-24,16,18,小雨,微风,无持续风向,22,1,优,101.5
红萝卜,1.50,1.60,1.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-13,2018-04-24,16,18,小雨,微风,无持续风向,22,1,优,101.5
白萝卜,1.10,1.40,0.80,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-13,2018-04-24,16,18,小雨,微风,无持续风向,22,1,优,101.5
土豆,1.60,1.80,1.40,重庆双福国际农贸城,cq,vegnet.com.cn,2017-10-13,2018-04-24,16,18,小雨,微风,无持续风向,22,1,优,101.5
