,v_name,v_price,h_price,l_price,v_market,area,source,updateTime,insertTime,lWendu,hWendu,tianqi,fengli,fengxiang,aqi,aqiLevel,aqiInfo,cpi,h_3,h_9,l_3,l_9,h_price_pred,l_price_pred
2877,苦瓜,4.9,5.6,4.2,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-02,2018-04-24,15,23,多云,微风,无持续风向,110,3,轻度污染,101.6,4.066666666666658,4.022222222222229,3.3333333333333086,3.533333333333324,5.664383561643833,4.784246575342465
2878,南瓜,1.2,1.6,0.8,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-02,2018-04-24,15,23,多云,微风,无持续风向,110,3,轻度污染,101.6,4.533333333333325,4.0666666666666735,3.399999999999975,3.466666666666657,3.0843840579710204,2.3367391304347813
2879,冬瓜,1.2,1.8,0.6,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-02,2018-04-24,15,23,多云,微风,无持续风向,110,3,轻度污染,101.6,3.7333333333333254,3.888888888888895,2.6666666666666416,3.2444444444444347,3.0843840579710204,2.3367391304347813
2880,丝瓜,4.0,4.2,3.8,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-02,2018-04-24,15,23,多云,微风,无持续风向,110,3,轻度污染,101.6,2.9999999999999925,3.777777777777784,1.8666666666666416,3.0444444444444354,4.420000000000001,3.006666666666667
2881,豇豆,5.2,6.0,4.4,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-02,2018-04-24,15,23,多云,微风,无持续风向,110,3,轻度污染,101.6,2.533333333333326,3.777777777777784,1.7333333333333079,3.0444444444444354,3.55,3.15
2882,平菇,5.0,5.2,4.8,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-02,2018-04-24,15,23,多云,微风,无持续风向,110,3,轻度污染,101.6,3.999999999999993,4.0444444444444505,2.9333333333333074,3.1555555555555466,7.044680851063831,5.646808510638297
2883,木耳,6.5,7.0,6.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-02,2018-04-24,15,23,多云,微风,无持续风向,110,3,轻度污染,101.6,5.133333333333326,4.0666666666666735,4.333333333333308,3.1777777777777683,3.0843840579710204,2.3367391304347813
2884,韭菜,4.8,5.6,4.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-03,2018-04-24,16,24,晴~阴,微风,无持续风向,104,3,轻度污染,101.6,6.066666666666659,4.3777777777777835,5.066666666666641,3.3999999999999906,5.318012422360248,4.2068322981366455
2885,红萝卜,2.3,2.6,2.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-03,2018-04-24,16,24,晴~阴,微风,无持续风向,104,3,轻度污染,101.6,5.933333333333326,4.555555555555562,4.933333333333307,3.5111111111111017,3.0843840579710204,2.3367391304347813
2886,白萝卜,1.3,1.6,1.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-03,2018-04-24,16,24,晴~阴,微风,无持续风向,104,3,轻度污染,101.6,5.066666666666659,4.400000000000007,3.999999999999973,3.3999999999999906,3.0843840579710204,2.3367391304347813
2887,土豆,1.7,1.8,1.6,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-03,2018-04-24,16,24,晴~阴,微风,无持续风向,104,3,轻度污染,101.6,3.26666666666666,3.955555555555562,2.333333333333306,3.0444444444444354,3.0843840579710204,2.3367391304347813
2888,山药,3.5,3.6,3.4,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-03,2018-04-24,16,24,晴~阴,微风,无持续风向,104,3,轻度污染,101.6,1.9999999999999936,3.9777777777777836,1.533333333333306,3.133333333333324,5.594827586206898,4.18706896551724
2889,芋头,2.6,2.8,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-03,2018-04-24,16,24,晴~阴,微风,无持续风向,104,3,轻度污染,101.6,2.333333333333327,4.177777777777784,1.9999999999999727,3.444444444444435,3.0843840579710204,2.3367391304347813
2890,大葱,3.5,4.0,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-03,2018-04-24,16,24,晴~阴,微风,无持续风向,104,3,轻度污染,101.6,2.7333333333333267,4.022222222222228,2.4666666666666397,3.288888888888879,3.0843840579710204,2.3367391304347813
2891,生姜,7.0,8.0,6.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-03,2018-04-24,16,24,晴~阴,微风,无持续风向,104,3,轻度污染,101.6,3.4666666666666597,3.800000000000006,2.9333333333333065,3.1333333333333235,7.6,6.35
2892,大蒜,5.35,5.5,5.2,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-03,2018-04-24,16,24,晴~阴,微风,无持续风向,104,3,轻度污染,101.6,4.933333333333326,4.111111111111117,3.7999999999999727,3.266666666666657,5.638888888888888,4.883333333333334
2893,芹菜,4.75,5.0,4.5,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-03,2018-04-24,16,24,晴~阴,微风,无持续风向,104,3,轻度污染,101.6,5.833333333333325,3.94444444444445,4.733333333333307,3.177777777777768,3.0843840579710204,2.3367391304347813
2894,莴笋,2.6,3.0,2.2,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-03,2018-04-24,16,24,晴~阴,微风,无持续风向,104,3,轻度污染,101.6,6.166666666666658,3.877777777777783,5.233333333333306,3.233333333333323,3.0843840579710204,2.3367391304347813
2895,莲藕,3.4,4.4,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-03,2018-04-24,16,24,晴~阴,微风,无持续风向,104,3,轻度污染,101.6,4.499999999999992,3.9222222222222274,3.966666666666639,3.2555555555555453,3.0843840579710204,2.3367391304347813
2896,茭白,2.4,2.8,2.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-03,2018-04-24,16,24,晴~阴,微风,无持续风向,104,3,轻度污染,101.6,4.133333333333326,4.233333333333338,3.0333333333333052,3.4111111111111008,3.0843840579710204,2.3367391304347813
2897,西兰花,4.0,4.2,3.8,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-03,2018-04-24,16,24,晴~阴,微风,无持续风向,104,3,轻度污染,101.6,3.399999999999993,4.344444444444449,2.199999999999972,3.4555555555555446,3.0843840579710204,2.3367391304347813
2898,西红柿,3.5,3.6,3.4,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-03,2018-04-24,16,24,晴~阴,微风,无持续风向,104,3,轻度污染,101.6,3.7999999999999923,4.411111111111116,2.733333333333306,3.499999999999989,3.0843840579710204,2.3367391304347813
2899,青椒,4.0,4.2,3.8,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-03,2018-04-24,16,24,晴~阴,微风,无持续风向,104,3,轻度污染,101.6,3.5333333333333257,4.500000000000005,3.0666666666666393,3.6111111111111,3.0843840579710204,2.3367391304347813
2900,茄子,3.9,4.0,3.8,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-03,2018-04-24,16,24,晴~阴,微风,无持续风向,104,3,轻度污染,101.6,3.9999999999999916,4.522222222222228,3.6666666666666394,3.6999999999999886,3.0843840579710204,2.3367391304347813
2901,黄瓜,3.9,4.8,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-03,2018-04-24,16,24,晴~阴,微风,无持续风向,104,3,轻度污染,101.6,3.933333333333325,4.077777777777784,3.6666666666666394,3.4555555555555437,3.0843840579710204,2.3367391304347813
2902,苦瓜,4.8,5.4,4.2,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-03,2018-04-24,16,24,晴~阴,微风,无持续风向,104,3,轻度污染,101.6,4.333333333333326,4.000000000000005,3.533333333333306,3.2111111111110997,5.664383561643833,4.784246575342465
2903,南瓜,1.8,2.0,1.6,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-03,2018-04-24,16,24,晴~阴,微风,无持续风向,104,3,轻度污染,101.6,4.733333333333326,4.04444444444445,3.6666666666666394,3.177777777777766,3.0843840579710204,2.3367391304347813
2904,冬瓜,1.2,1.8,0.6,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-03,2018-04-24,16,24,晴~阴,微风,无持续风向,104,3,轻度污染,101.6,4.066666666666659,3.933333333333339,2.9333333333333065,3.1111111111110996,3.0843840579710204,2.3367391304347813
2905,丝瓜,4.3,4.8,3.8,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-03,2018-04-24,16,24,晴~阴,微风,无持续风向,104,3,轻度污染,101.6,3.0666666666666593,3.6444444444444497,2.133333333333306,2.9111111111111,4.420000000000001,3.006666666666667
2906,豇豆,5.2,6.0,4.4,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-03,2018-04-24,16,24,晴~阴,微风,无持续风向,104,3,轻度污染,101.6,2.8666666666666596,3.866666666666672,1.9999999999999725,3.1111111111111,5.2,4.4105263157894745
2907,平菇,5.5,6.0,5.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-03,2018-04-24,16,24,晴~阴,微风,无持续风向,104,3,轻度污染,101.6,4.199999999999993,4.066666666666672,2.9333333333333056,3.1777777777777665,7.044680851063831,5.646808510638297
2908,木耳,6.5,7.0,6.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-03,2018-04-24,16,24,晴~阴,微风,无持续风向,104,3,轻度污染,101.6,5.599999999999993,4.333333333333338,4.399999999999973,3.355555555555544,3.0843840579710204,2.3367391304347813
2909,韭菜,4.2,4.4,4.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-04,2018-04-24,16,24,多云,微风,无持续风向,95,2,良,101.6,6.333333333333326,4.644444444444449,5.133333333333305,3.599999999999989,5.318012422360248,4.2068322981366455
2910,红萝卜,2.2,2.4,2.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-04,2018-04-24,16,24,多云,微风,无持续风向,95,2,良,101.6,5.799999999999993,4.6888888888888935,4.9999999999999725,3.622222222222211,3.0843840579710204,2.3367391304347813
2911,白萝卜,1.3,1.4,1.2,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-04,2018-04-24,16,24,多云,微风,无持续风向,95,2,良,101.6,4.599999999999992,4.422222222222227,3.9999999999999716,3.5111111111111004,3.0843840579710204,2.3367391304347813
2912,土豆,1.7,2.0,1.4,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-04,2018-04-24,16,24,多云,微风,无持续风向,95,2,良,101.6,2.7333333333333254,3.9777777777777823,2.3999999999999715,3.1777777777777674,3.0843840579710204,2.3367391304347813
2913,芋头,3.2,3.4,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-04,2018-04-24,16,24,多云,微风,无持续风向,95,2,良,101.6,1.9333333333333254,3.9777777777777823,1.5333333333333048,3.155555555555545,3.0843840579710204,2.3367391304347813
2914,大葱,3.2,3.4,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-04,2018-04-24,16,24,多云,微风,无持续风向,95,2,良,101.6,2.2666666666666586,4.15555555555556,1.866666666666638,3.4222222222222114,3.0843840579710204,2.3367391304347813
2915,生姜,7.5,9.0,6.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-04,2018-04-24,16,24,多云,微风,无持续风向,95,2,良,101.6,2.933333333333325,4.000000000000004,2.466666666666638,3.333333333333322,8.525,6.5625
2916,大蒜,5.2,5.4,5.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-04,2018-04-24,16,24,多云,微风,无持续风向,95,2,良,101.6,5.266666666666659,4.333333333333338,3.999999999999971,3.5111111111111004,5.638888888888888,4.883333333333334
2917,芹菜,3.5,3.6,3.4,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-04,2018-04-24,16,24,多云,微风,无持续风向,95,2,良,101.6,5.933333333333326,4.266666666666671,4.6666666666666385,3.5111111111111004,3.0843840579710204,2.3367391304347813
2918,莴笋,2.4,2.8,2.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-04,2018-04-24,16,24,多云,微风,无持续风向,95,2,良,101.6,5.999999999999993,3.8888888888888937,4.799999999999971,3.222222222222211,3.0843840579710204,2.3367391304347813
2919,莲藕,3.2,4.0,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-04,2018-04-24,16,24,多云,微风,无持续风向,95,2,良,101.6,3.9333333333333265,3.7111111111111157,3.466666666666638,2.999999999999989,3.0843840579710204,2.3367391304347813
2920,茭白,2.7,3.0,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-04,2018-04-24,16,24,多云,微风,无持续风向,95,2,良,101.6,3.4666666666666597,3.8888888888888937,2.5999999999999712,3.044444444444433,3.0843840579710204,2.3367391304347813
2921,西兰花,5.3,5.6,5.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-04,2018-04-24,16,24,多云,微风,无持续风向,95,2,良,101.6,3.26666666666666,4.066666666666672,2.2666666666666377,3.1777777777777665,3.0843840579710204,2.3367391304347813
2922,西红柿,4.3,4.6,4.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-04,2018-04-24,16,24,多云,微风,无持续风向,95,2,良,101.6,4.199999999999993,4.466666666666672,3.2666666666666377,3.5777777777777664,3.0843840579710204,2.3367391304347813
2923,青椒,3.2,3.4,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-04,2018-04-24,16,24,多云,微风,无持续风向,95,2,良,101.6,4.399999999999994,4.600000000000005,3.799999999999971,3.6888888888888776,3.0843840579710204,2.3367391304347813
2924,茄子,3.3,4.6,2.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-04,2018-04-24,16,24,多云,微风,无持续风向,95,2,良,101.6,4.533333333333327,4.600000000000005,3.999999999999971,3.6888888888888776,3.0843840579710204,2.3367391304347813
2925,黄瓜,3.8,4.0,3.6,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-04,2018-04-24,16,24,多云,微风,无持续风向,95,2,良,101.6,4.199999999999994,4.111111111111117,2.999999999999971,3.244444444444433,3.0843840579710204,2.3367391304347813
2926,苦瓜,5.3,5.6,5.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-04,2018-04-24,16,24,多云,微风,无持续风向,95,2,良,101.6,3.9999999999999933,3.955555555555561,2.8666666666666374,3.0888888888888775,5.664383561643833,4.784246575342465
2927,南瓜,1.8,2.0,1.6,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-04,2018-04-24,16,24,多云,微风,无持续风向,95,2,良,101.6,4.733333333333326,4.177777777777783,3.5333333333333043,3.2666666666666555,3.0843840579710204,2.3367391304347813
2928,冬瓜,1.1,1.5,0.7,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-04,2018-04-24,16,24,多云,微风,无持续风向,95,2,良,101.6,3.8666666666666605,4.088888888888895,3.3999999999999706,3.222222222222211,3.0843840579710204,2.3367391304347813
2929,丝瓜,5.3,5.6,5.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-04,2018-04-24,16,24,多云,微风,无持续风向,95,2,良,101.6,3.0333333333333274,3.811111111111117,2.433333333333304,3.0333333333333226,5.55,4.85
2930,豇豆,5.3,5.6,5.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-04,2018-04-24,16,24,多云,微风,无持续风向,95,2,良,101.6,3.0333333333333274,4.100000000000006,2.433333333333304,3.322222222222211,5.733333333333333,4.8
2931,平菇,4.5,5.0,4.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-04,2018-04-24,16,24,多云,微风,无持续风向,95,2,良,101.6,4.233333333333327,4.100000000000006,3.5666666666666376,3.322222222222211,7.044680851063831,5.646808510638297
2932,木耳,9.0,10.0,8.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-04,2018-04-24,16,24,多云,微风,无持续风向,95,2,良,101.6,5.399999999999994,4.14444444444445,4.666666666666638,3.322222222222211,3.0843840579710204,2.3367391304347813
2933,小白菜,3.0,3.6,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-06,2018-04-24,13,24,晴,微风,无持续风向,112,3,轻度污染,101.6,6.86666666666666,4.8777777777777835,5.6666666666666385,3.8777777777777667,3.0843840579710204,2.3367391304347813
2934,韭菜,4.2,4.4,4.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-06,2018-04-24,13,24,晴,微风,无持续风向,112,3,轻度污染,101.6,6.199999999999993,4.766666666666673,4.799999999999971,3.922222222222211,5.318012422360248,4.2068322981366455
2935,红萝卜,1.8,2.0,1.6,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-06,2018-04-24,13,24,晴,微风,无持续风向,112,3,轻度污染,101.6,5.999999999999993,4.811111111111117,4.799999999999971,3.9666666666666552,3.0843840579710204,2.3367391304347813
2936,白萝卜,1.1,1.2,1.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-06,2018-04-24,13,24,晴,微风,无持续风向,112,3,轻度污染,101.6,3.3333333333333264,4.411111111111117,2.6666666666666377,3.5888888888888775,3.0843840579710204,2.3367391304347813
2937,土豆,1.7,2.0,1.4,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-06,2018-04-24,13,24,晴,微风,无持续风向,112,3,轻度污染,101.6,2.533333333333326,4.322222222222228,2.199999999999971,3.5222222222222106,3.0843840579710204,2.3367391304347813
2938,山药,3.3,3.6,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-06,2018-04-24,13,24,晴,微风,无持续风向,112,3,轻度污染,101.6,1.733333333333326,4.3777777777777835,1.3333333333333044,3.599999999999988,5.594827586206898,4.18706896551724
2939,芋头,3.1,3.2,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-06,2018-04-24,13,24,晴,微风,无持续风向,112,3,轻度污染,101.6,2.266666666666659,4.155555555555562,1.7999999999999712,3.3777777777777658,3.0843840579710204,2.3367391304347813
2940,大葱,3.2,3.4,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-06,2018-04-24,13,24,晴,微风,无持续风向,112,3,轻度污染,101.6,2.9333333333333265,3.888888888888895,2.466666666666638,3.1555555555555435,3.0843840579710204,2.3367391304347813
2941,生姜,7.5,9.0,6.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-06,2018-04-24,13,24,晴,微风,无持续风向,112,3,轻度污染,101.6,3.3999999999999932,3.7111111111111175,2.999999999999971,3.0444444444444323,8.357142857142858,4.5
2942,大蒜,5.2,5.4,5.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-06,2018-04-24,13,24,晴,微风,无持续风向,112,3,轻度污染,101.6,5.199999999999994,3.6000000000000063,3.999999999999971,2.8222222222222104,5.638888888888888,4.883333333333334
2943,芹菜,3.5,3.6,3.4,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-06,2018-04-24,13,24,晴,微风,无持续风向,112,3,轻度污染,101.6,5.933333333333327,3.800000000000006,4.6666666666666385,3.111111111111099,3.0843840579710204,2.3367391304347813
2944,莴笋,2.6,2.8,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-06,2018-04-24,13,24,晴,微风,无持续风向,112,3,轻度污染,101.6,5.999999999999996,3.7111111111111175,4.799999999999971,3.0444444444444323,3.0843840579710204,2.3367391304347813
2945,莲藕,3.2,4.0,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-06,2018-04-24,13,24,晴,微风,无持续风向,112,3,轻度污染,101.6,3.9333333333333287,3.800000000000006,3.599999999999971,3.133333333333321,3.0843840579710204,2.3367391304347813
2946,茭白,2.7,3.0,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-06,2018-04-24,13,24,晴,微风,无持续风向,112,3,轻度污染,101.6,3.466666666666662,4.111111111111117,2.733333333333304,3.2888888888888763,3.0843840579710204,2.3367391304347813
2947,西兰花,5.3,5.6,5.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-06,2018-04-24,13,24,晴,微风,无持续风向,112,3,轻度污染,101.6,3.266666666666662,4.222222222222228,2.3999999999999706,3.3999999999999875,3.0843840579710204,2.3367391304347813
2948,西红柿,3.8,4.0,3.6,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-06,2018-04-24,13,24,晴,微风,无持续风向,112,3,轻度污染,101.6,4.199999999999996,4.44444444444445,3.2666666666666373,3.62222222222221,3.0843840579710204,2.3367391304347813
2949,条形辣椒干（小米椒）,6.5,7.0,6.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-06,2018-04-24,13,24,晴,微风,无持续风向,112,3,轻度污染,101.6,4.199999999999996,4.5333333333333385,3.666666666666637,3.6888888888888767,11.491111111111111,9.202222222222224
2950,青椒,3.3,3.6,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-06,2018-04-24,13,24,晴,微风,无持续风向,112,3,轻度污染,101.6,5.533333333333329,4.933333333333339,4.866666666666637,4.02222222222221,3.0843840579710204,2.3367391304347813
2951,茄子,3.3,4.6,2.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-06,2018-04-24,13,24,晴,微风,无持续风向,112,3,轻度污染,101.6,4.866666666666663,4.333333333333339,4.19999999999997,3.6888888888888767,3.0843840579710204,2.3367391304347813
2952,黄瓜,3.8,4.0,3.6,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-06,2018-04-24,13,24,晴,微风,无持续风向,112,3,轻度污染,101.6,5.066666666666663,4.244444444444451,3.6666666666666363,3.355555555555543,3.0843840579710204,2.3367391304347813
2953,苦瓜,5.2,5.4,5.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-06,2018-04-24,13,24,晴,微风,无持续风向,112,3,轻度污染,101.6,4.066666666666663,4.288888888888895,2.8666666666666365,3.3777777777777658,5.664383561643833,4.784246575342465
2954,南瓜,1.8,2.0,1.6,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-06,2018-04-24,13,24,晴,微风,无持续风向,112,3,轻度污染,101.6,4.6666666666666625,4.577777777777784,3.533333333333303,3.666666666666655,3.0843840579710204,2.3367391304347813
2955,冬瓜,1.1,1.5,0.7,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-06,2018-04-24,13,24,晴,微风,无持续风向,112,3,轻度污染,101.6,3.799999999999996,4.355555555555561,3.3999999999999697,3.5777777777777664,3.0843840579710204,2.3367391304347813
2956,丝瓜,5.3,5.6,5.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-06,2018-04-24,13,24,晴,微风,无持续风向,112,3,轻度污染,101.6,2.966666666666663,4.188888888888894,2.433333333333303,3.3888888888888777,6.857142857142857,6.085714285714286
2957,豇豆,5.3,5.6,5.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-06,2018-04-24,13,24,晴,微风,无持续风向,112,3,轻度污染,101.6,3.033333333333329,4.188888888888894,2.433333333333303,3.3888888888888777,5.733333333333333,4.8
2958,韭菜,4.5,5.0,4.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-07,2018-04-24,15,24,多云,微风,无持续风向,132,3,轻度污染,101.6,4.233333333333329,4.3666666666666725,3.5666666666666362,3.544444444444433,5.318012422360248,4.2068322981366455
2959,红萝卜,1.4,1.6,1.2,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-07,2018-04-24,15,24,多云,微风,无持续风向,132,3,轻度污染,101.6,5.399999999999996,4.14444444444445,4.666666666666637,3.322222222222211,3.0843840579710204,2.3367391304347813
2960,白萝卜,1.1,1.2,1.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-07,2018-04-24,15,24,多云,微风,无持续风向,132,3,轻度污染,101.6,4.066666666666664,3.9222222222222283,3.3999999999999697,3.122222222222211,3.0843840579710204,2.3367391304347813
2961,土豆,1.6,1.8,1.4,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-07,2018-04-24,15,24,多云,微风,无持续风向,132,3,轻度污染,101.6,2.5999999999999965,3.5444444444444505,2.0666666666666362,3.0111111111111,3.0843840579710204,2.3367391304347813
2962,山药,3.2,3.4,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-07,2018-04-24,15,24,多云,微风,无持续风向,132,3,轻度污染,101.6,1.5333333333333303,3.300000000000006,1.1999999999999698,2.766666666666655,5.594827586206898,4.18706896551724
2963,芋头,2.8,3.0,2.6,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-07,2018-04-24,15,24,多云,微风,无持续风向,132,3,轻度污染,101.6,2.1333333333333306,3.0777777777777837,1.7999999999999696,2.5444444444444327,3.0843840579710204,2.3367391304347813
2964,大葱,2.7,2.8,2.6,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-07,2018-04-24,15,24,多云,微风,无持续风向,132,3,轻度污染,101.6,2.7333333333333307,3.188888888888895,2.3333333333333033,2.655555555555544,3.0843840579710204,2.3367391304347813
2965,生姜,8.2,8.4,8.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-07,2018-04-24,15,24,多云,微风,无持续风向,132,3,轻度污染,101.6,3.066666666666664,3.3333333333333393,2.7333333333333028,2.866666666666655,8.614285714285714,7.6000000000000005
2966,大蒜,5.4,5.8,5.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-07,2018-04-24,15,24,多云,微风,无持续风向,132,3,轻度污染,101.6,4.733333333333332,3.6444444444444506,4.39999999999997,3.1999999999999886,5.638888888888888,4.883333333333334
2967,芹菜,3.2,3.4,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-07,2018-04-24,15,24,多云,微风,无持续风向,132,3,轻度污染,101.6,5.666666666666664,3.6666666666666723,5.19999999999997,3.1999999999999886,3.0843840579710204,2.3367391304347813
2968,莴笋,2.6,2.8,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-07,2018-04-24,15,24,多云,微风,无持续风向,132,3,轻度污染,101.6,5.866666666666664,3.4888888888888943,5.333333333333303,3.0888888888888775,3.0843840579710204,2.3367391304347813
2969,莲藕,3.1,3.8,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-07,2018-04-24,15,24,多云,微风,无持续风向,132,3,轻度污染,101.6,3.999999999999997,3.622222222222227,3.4666666666666366,3.2222222222222108,3.0843840579710204,2.3367391304347813
2970,茭白,2.7,3.0,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-07,2018-04-24,15,24,多云,微风,无持续风向,132,3,轻度污染,101.6,3.33333333333333,3.9111111111111154,2.59999999999997,3.377777777777766,3.0843840579710204,2.3367391304347813
2971,西兰花,5.2,5.4,5.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-07,2018-04-24,15,24,多云,微风,无持续风向,132,3,轻度污染,101.6,3.199999999999996,4.044444444444449,2.39999999999997,3.488888888888878,3.0843840579710204,2.3367391304347813
2972,西红柿,3.4,3.6,3.2,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-07,2018-04-24,15,24,多云,微风,无持续风向,132,3,轻度污染,101.6,4.066666666666663,4.266666666666671,3.266666666666637,3.7111111111110997,3.0843840579710204,2.3367391304347813
2973,条形辣椒干（小米椒）,6.1,6.2,6.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-07,2018-04-24,15,24,多云,微风,无持续风向,132,3,轻度污染,101.6,3.9999999999999964,4.333333333333338,3.5333333333333035,3.7777777777777666,6.2,6.0
2974,青椒,3.2,3.4,3.0,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-07,2018-04-24,15,24,多云,微风,无持续风向,132,3,轻度污染,101.6,5.066666666666663,4.711111111111117,4.733333333333303,4.155555555555544,3.0843840579710204,2.3367391304347813
2975,茄子,3.2,4.0,2.4,重庆双福国际农贸城,cq,vegnet.com.cn,2017-11-07,2018-04-24,15,24,多云,微风,无持续风向,132,3,轻度污染,101.6,4.399999999999996,4.155555555555561,4.066666666666637,3.599999999999989,3.0843840579710204,2.3367391304347813
